1612 1 57723.00 I  0.129877 0.000030  0.267438 0.000016  I-0.3697097 0.0000046  1.2194 0.0032  I     0.097    0.119    -0.120    0.029  0.129858  0.267382 -0.3697225     0.129    -0.212  
1612 2 57724.00 I  0.127944 0.000031  0.267069 0.000017  I-0.3709245 0.0000047  1.2129 0.0034  I     0.087    0.119    -0.134    0.029  0.127974  0.266993 -0.3709021     0.113    -0.215  
1612 3 57725.00 I  0.126018 0.000019  0.266853 0.000019  I-0.3721325 0.0000051  1.1973 0.0038  I     0.062    0.119    -0.148    0.035  0.126040  0.266855 -0.3721236     0.095    -0.205  
1612 4 57726.00 I  0.124144 0.000029  0.266560 0.000020  I-0.3733424 0.0000060  1.2515 0.0039  I     0.032    0.119    -0.154    0.025  0.124161  0.266484 -0.3733167     0.077    -0.195  
1612 5 57727.00 I  0.122400 0.000028  0.266324 0.000021  I-0.3746538 0.0000058  1.3607 0.0049  I     0.008    0.119    -0.153    0.025  0.122463  0.266303 -0.3746454     0.059    -0.184  
1612 6 57728.00 I  0.120762 0.000024  0.266046 0.000018  I-0.3760558 0.0000078  1.4460 0.0045  I    -0.008    0.119    -0.158    0.011  0.120687  0.266003 -0.3760474     0.038    -0.174  
1612 7 57729.00 I  0.119509 0.000025  0.265747 0.000022  I-0.3775553 0.0000069  1.5598 0.0053  I    -0.014    0.119    -0.176    0.021  0.119514  0.265689 -0.3775610     0.037    -0.180  
1612 8 57730.00 I  0.118683 0.000025  0.265579 0.000022  I-0.3791796 0.0000072  1.6860 0.0050  I    -0.007    0.119    -0.193    0.021  0.118630  0.265515 -0.3791750     0.027    -0.188  
1612 9 57731.00 I  0.118234 0.000025  0.265668 0.000020  I-0.3809203 0.0000073  1.7911 0.0053  I     0.002    0.119    -0.206    0.021  0.118249  0.265578 -0.3809296     0.017    -0.196  
161210 57732.00 I  0.118064 0.000013  0.265967 0.000018  I-0.3827367 0.0000077  1.8210 0.0052  I    -0.009    0.045    -0.231    0.031  0.118049  0.265938 -0.3827302     0.007    -0.204  
161211 57733.00 I  0.117989 0.000025  0.266350 0.000023  I-0.3845247 0.0000073  1.7381 0.0053  I    -0.036    0.119    -0.259    0.030  0.118091  0.266269 -0.3845245    -0.004    -0.212  
161212 57734.00 I  0.117532 0.000025  0.266857 0.000023  I-0.3861946 0.0000072  1.6004 0.0053  I    -0.059    0.119    -0.263    0.030  0.117668  0.266845 -0.3861946    -0.010    -0.221  
161213 57735.00 I  0.116352 0.000027  0.267286 0.000025  I-0.3877089 0.0000078  1.4130 0.0051  I    -0.079    0.119    -0.245    0.036  0.116437  0.267264 -0.3877013    -0.020    -0.229  
161214 57736.00 I  0.114693 0.000027  0.267425 0.000025  I-0.3890297 0.0000072  1.2529 0.0053  I    -0.101    0.119    -0.248    0.036  0.114709  0.267418 -0.3890154    -0.050    -0.295  
161215 57737.00 I  0.113060 0.000026  0.267441 0.000025  I-0.3902586 0.0000072  1.2244 0.0051  I    -0.120    0.119    -0.283    0.036  0.113031  0.267402 -0.3902468    -0.079    -0.363  
161216 57738.00 I  0.111785 0.000027  0.267189 0.000025  I-0.3914994 0.0000072  1.2585 0.0055  I    -0.121    0.119    -0.316    0.036  0.111752  0.267236 -0.3915298    -0.073    -0.361  
161217 57739.00 I  0.110790 0.000018  0.266614 0.000021  I-0.3927684 0.0000082  1.2709 0.0055  I    -0.102    0.044    -0.326    0.048  0.110836  0.266516 -0.3927593    -0.053    -0.333  
161218 57740.00 I  0.109713 0.000018  0.266121 0.000020  I-0.3940321 0.0000084  1.2558 0.0058  I    -0.075    0.044    -0.318    0.048  0.109761  0.266078 -0.3940294    -0.033    -0.306  
161219 57741.00 I  0.108377 0.000020  0.265944 0.000017  I-0.3952897 0.0000083  1.2696 0.0047  I    -0.052    0.119    -0.295    0.150  0.108487  0.265822 -0.3953003    -0.024    -0.259  
161220 57742.00 I  0.106397 0.000036  0.266023 0.000020  I-0.3965707 0.0000043  1.2815 0.0046  I    -0.040    0.119    -0.254    0.150  0.106552  0.266044 -0.3965651    -0.004    -0.232  
161221 57743.00 I  0.103656 0.000036  0.265953 0.000021  I-0.3978450 0.0000038  1.2703 0.0029  I    -0.030    0.119    -0.206    0.150  0.103678  0.265896 -0.3978405     0.015    -0.205  
161222 57744.00 I  0.100766 0.000036  0.265682 0.000021  I-0.3991104 0.0000038  1.2564 0.0026  I    -0.013    0.119    -0.167    0.150  0.100759  0.265703 -0.3990977     0.013    -0.193  
161223 57745.00 I  0.098066 0.000035  0.265226 0.000021  I-0.4003471 0.0000036  1.2102 0.0026  I     0.001    0.119    -0.137    0.150  0.098049  0.265183 -0.4003418     0.006    -0.185  
161224 57746.00 I  0.095595 0.000036  0.264712 0.000021  I-0.4015179 0.0000036  1.1252 0.0027  I    -0.002    0.119    -0.120    0.150  0.095596  0.264626 -0.4014906    -0.002    -0.176  
161225 57747.00 I  0.093327 0.000032  0.264562 0.000016  I-0.4025898 0.0000041  1.0172 0.0051  I    -0.018    0.119    -0.122    0.150  0.093343  0.264470 -0.4025437    -0.010    -0.168  
161226 57748.00 I  0.091178 0.000046  0.264614 0.000029  I-0.4035606 0.0000095  0.9340 0.0054  I    -0.029    0.119    -0.136    0.042  0.091182  0.264608 -0.4035274     0.012    -0.131  
161227 57749.00 I  0.089086 0.000046  0.264659 0.000030  I-0.4044624 0.0000099  0.8644 0.0061  I    -0.027    0.119    -0.141    0.042  0.089160  0.264588 -0.4044647     0.007    -0.121  
161228 57750.00 I  0.086816 0.000053  0.264656 0.000036  I-0.4052930 0.0000076  0.8054 0.0063  I    -0.017    0.119    -0.133    0.023  0.086807  0.264711 -0.4052870     0.002    -0.110  
161229 57751.00 I  0.084639 0.000053  0.264214 0.000038  I-0.4060965 0.0000079  0.8163 0.0055  I     0.003    0.119    -0.135    0.023  0.084589  0.264175 -0.4060935     0.003    -0.115  
161230 57752.00 I  0.082886 0.000053  0.263560 0.000038  I-0.4069260 0.0000079  0.8286 0.0056  I     0.022    0.119    -0.154    0.023  0.082924  0.263518 -0.4069106     0.004    -0.124  
161231 57753.00 I  0.081403 0.000052  0.263116 0.000039  I-0.4077681 0.0000078  0.8842 0.0055  I     0.025    0.119    -0.170    0.023  0.081318  0.262990 -0.4077600     0.006    -0.134  
17 1 1 57754.00 I  0.080508 0.000028  0.263167 0.000029  I 0.5912743 0.0000077  1.0339 0.0050  I     0.012    0.119    -0.169    0.018  0.080450  0.263074  0.5912975     0.008    -0.143  
17 1 2 57755.00 I  0.080288 0.000030  0.263626 0.000032  I 0.5901678 0.0000063  1.1727 0.0048  I    -0.002    0.040    -0.157    0.034  0.080275  0.263595  0.5902149    -0.001    -0.152  
17 1 3 57756.00 I  0.080268 0.000034  0.264024 0.000032  I 0.5889331 0.0000058  1.2988 0.0042  I    -0.010    0.049    -0.151    0.058  0.080351  0.264010  0.5889684     0.000    -0.161  
17 1 4 57757.00 I  0.080004 0.000036  0.264303 0.000033  I 0.5875546 0.0000055  1.4715 0.0039  I    -0.021    0.049    -0.152    0.058  0.080144  0.264241  0.5875625     0.014    -0.171  
17 1 5 57758.00 I  0.078840 0.000037  0.264772 0.000032  I 0.5860093 0.0000052  1.5866 0.0037  I    -0.035    0.049    -0.154    0.058  0.079025  0.264747  0.5860268     0.014    -0.165  
17 1 6 57759.00 I  0.076774 0.000038  0.265038 0.000032  I 0.5844183 0.0000050  1.5912 0.0035  I    -0.042    0.049    -0.161    0.058  0.076695  0.265071  0.5844158     0.013    -0.156  
17 1 7 57760.00 I  0.075024 0.000039  0.265099 0.000032  I 0.5828365 0.0000048  1.5672 0.0042  I    -0.041    0.049    -0.179    0.058  0.075031  0.264967  0.5828204     0.012    -0.146  
17 1 8 57761.00 I  0.073610 0.000037  0.265339 0.000027  I 0.5812974 0.0000068  1.5027 0.0042  I    -0.037    0.119    -0.197    0.072  0.073599  0.265394  0.5812935     0.011    -0.136  
17 1 9 57762.00 I  0.072309 0.000028  0.265439 0.000021  I 0.5798439 0.0000070  1.3997 0.0049  I    -0.033    0.119    -0.186    0.042  0.072369  0.265321  0.5798674     0.023    -0.158  
17 110 57763.00 I  0.070920 0.000028  0.265651 0.000017  I 0.5785111 0.0000070  1.2576 0.0042  I    -0.027    0.119    -0.145    0.042  0.070997  0.265628  0.5785556     0.017    -0.132  
17 111 57764.00 I  0.069166 0.000030  0.266092 0.000020  I 0.5773123 0.0000046  1.1649 0.0042  I    -0.026    0.041    -0.095    0.050  0.069213  0.265984  0.5773270     0.015    -0.111  
17 112 57765.00 I  0.067228 0.000028  0.266785 0.000022  I 0.5761497 0.0000046  1.1670 0.0033  I    -0.035    0.041    -0.060    0.050  0.067238  0.266749  0.5761249     0.034    -0.107  
17 113 57766.00 I  0.065526 0.000027  0.267622 0.000023  I 0.5749681 0.0000046  1.1996 0.0031  I    -0.047    0.041    -0.044    0.050  0.065468  0.267558  0.5749355     0.058    -0.107  
17 114 57767.00 I  0.064014 0.000028  0.268531 0.000024  I 0.5737386 0.0000042  1.2678 0.0031  I    -0.042    0.041    -0.047    0.050  0.064142  0.268502  0.5737372     0.083    -0.107  
17 115 57768.00 I  0.062086 0.000022  0.269388 0.000022  I 0.5724310 0.0000042  1.3406 0.0029  I    -0.024    0.047    -0.064    0.058  0.062132  0.269373  0.5724279     0.106    -0.107  
17 116 57769.00 I  0.059669 0.000022  0.270155 0.000022  I 0.5710742 0.0000039  1.3631 0.0030  I    -0.008    0.060    -0.084    0.041  0.059825  0.270106  0.5710689     0.083    -0.063  
17 117 57770.00 I  0.056616 0.000018  0.270785 0.000020  I 0.5697314 0.0000042  1.3058 0.0027  I    -0.003    0.069    -0.096    0.031  0.056665  0.270824  0.5697315     0.129    -0.082  
17 118 57771.00 I  0.053235 0.000021  0.271144 0.000023  I 0.5684662 0.0000037  1.2376 0.0028  I    -0.010    0.119    -0.104    0.026  0.053267  0.271050  0.5684684     0.172    -0.099  
17 119 57772.00 I  0.049878 0.000021  0.271592 0.000023  I 0.5672580 0.0000038  1.1639 0.0026  I    -0.027    0.119    -0.118    0.026  0.049865  0.271580  0.5672585     0.164    -0.124  
17 120 57773.00 I  0.046824 0.000020  0.272102 0.000025  I 0.5661389 0.0000037  1.0887 0.0027  I    -0.051    0.119    -0.129    0.026  0.046768  0.272012  0.5661450     0.141    -0.122  
17 121 57774.00 I  0.044301 0.000020  0.272818 0.000026  I 0.5650683 0.0000038  1.0504 0.0029  I    -0.074    0.119    -0.130    0.026  0.044273  0.272778  0.5650757     0.118    -0.120  
17 122 57775.00 I  0.042326 0.000018  0.273638 0.000033  I 0.5640455 0.0000044  0.9898 0.0029  I    -0.084    0.119    -0.137    0.020  0.042263  0.273582  0.5640448     0.095    -0.118  
17 123 57776.00 I  0.040841 0.000019  0.274605 0.000033  I 0.5631001 0.0000044  0.8950 0.0036  I    -0.078    0.119    -0.156    0.020  0.040871  0.274524  0.5630910     0.014    -0.115  
17 124 57777.00 I  0.039587 0.000017  0.275712 0.000030  I 0.5622494 0.0000058  0.8185 0.0034  I    -0.065    0.119    -0.166    0.021  0.039573  0.275722  0.5622392     0.039    -0.114  
17 125 57778.00 I  0.038424 0.000018  0.276680 0.000031  I 0.5614458 0.0000052  0.7940 0.0039  I    -0.061    0.119    -0.158    0.018  0.038508  0.276596  0.5614456     0.034    -0.123  
17 126 57779.00 I  0.037055 0.000018  0.277681 0.000029  I 0.5606568 0.0000052  0.7834 0.0037  I    -0.061    0.119    -0.150    0.018  0.037077  0.277690  0.5606611     0.021    -0.125  
17 127 57780.00 I  0.035661 0.000019  0.278559 0.000028  I 0.5598590 0.0000053  0.8328 0.0038  I    -0.057    0.119    -0.159    0.018  0.035660  0.278497  0.5598694     0.010    -0.127  
17 128 57781.00 I  0.034433 0.000016  0.279510 0.000017  I 0.5589739 0.0000056  0.9340 0.0035  I    -0.048    0.119    -0.181    0.012  0.034468  0.279448  0.5589770     0.012    -0.152  
17 129 57782.00 I  0.033213 0.000016  0.280627 0.000020  I 0.5579795 0.0000047  1.0695 0.0037  I    -0.042    0.040    -0.198    0.017  0.033200  0.280599  0.5579776     0.018    -0.186  
17 130 57783.00 I  0.032266 0.000015  0.281689 0.000019  I 0.5568324 0.0000048  1.2123 0.0036  I    -0.037    0.040    -0.210    0.017  0.032236  0.281649  0.5568231     0.026    -0.228  
17 131 57784.00 I  0.031684 0.000013  0.282712 0.000014  I 0.5555639 0.0000054  1.3282 0.0033  I    -0.036    0.043    -0.225    0.020  0.031706  0.282686  0.5555586     0.032    -0.259  
17 2 1 57785.00 I  0.031195 0.000017  0.283709 0.000014  I 0.5541814 0.0000045  1.4281 0.0035  I    -0.060    0.119    -0.228    0.039  0.031206  0.283676  0.5541932    -0.008    -0.252  
17 2 2 57786.00 I  0.030793 0.000016  0.284677 0.000014  I 0.5527265 0.0000044  1.4718 0.0031  I    -0.110    0.119    -0.216    0.039  0.030799  0.284627  0.5527143    -0.054    -0.242  
17 2 3 57787.00 I  0.030469 0.000017  0.285700 0.000015  I 0.5512569 0.0000042  1.4581 0.0033  I    -0.161    0.119    -0.208    0.039  0.030513  0.285636  0.5512703    -0.104    -0.231  
17 2 4 57788.00 I  0.030003 0.000015  0.286923 0.000010  I 0.5498247 0.0000050  1.4010 0.0028  I    -0.177    0.119    -0.221    0.052  0.030067  0.286844  0.5498444    -0.112    -0.227  
17 2 5 57789.00 I  0.029226 0.000016  0.288340 0.000014  I 0.5484642 0.0000036  1.3160 0.0029  I    -0.160    0.119    -0.234    0.037  0.029333  0.288317  0.5484677    -0.106    -0.226  
17 2 6 57790.00 I  0.027834 0.000017  0.289713 0.000015  I 0.5471853 0.0000031  1.2531 0.0021  I    -0.136    0.119    -0.225    0.037  0.027963  0.289689  0.5472079    -0.076    -0.224  
17 2 7 57791.00 I  0.025765 0.000013  0.290916 0.000017  I 0.5459534 0.0000023  1.2040 0.0020  I    -0.126    0.119    -0.204    0.020  0.025809  0.290903  0.5459721    -0.073    -0.196  
17 2 8 57792.00 I  0.023514 0.000015  0.292003 0.000019  I 0.5447680 0.0000026  1.1827 0.0017  I    -0.137    0.119    -0.200    0.022  0.023509  0.291954  0.5447768    -0.039    -0.283  
17 2 9 57793.00 I  0.021460 0.000015  0.293101 0.000019  I 0.5435596 0.0000026  1.2465 0.0018  I    -0.153    0.119    -0.212    0.022  0.021440  0.293072  0.5435610    -0.065    -0.293  
17 210 57794.00 I  0.019692 0.000015  0.294094 0.000019  I 0.5422617 0.0000025  1.3502 0.0031  I    -0.161    0.119    -0.218    0.022  0.019689  0.294068  0.5422729    -0.089    -0.302  
17 211 57795.00 I  0.018118 0.000015  0.295083 0.000017  I 0.5408505 0.0000056  1.4801 0.0026  I    -0.153    0.119    -0.211    0.027  0.018152  0.295004  0.5408798    -0.089    -0.288  
17 212 57796.00 I  0.016541 0.000017  0.296155 0.000021  I 0.5393054 0.0000045  1.5984 0.0036  I    -0.137    0.119    -0.208    0.030  0.016561  0.296165  0.5392997    -0.081    -0.266  
17 213 57797.00 I  0.015003 0.000017  0.297111 0.000021  I 0.5376710 0.0000045  1.6646 0.0036  I    -0.125    0.119    -0.207    0.030  0.015007  0.297033  0.5376791    -0.051    -0.222  
17 214 57798.00 I  0.013592 0.000014  0.298039 0.000022  I 0.5359944 0.0000055  1.6760 0.0033  I    -0.122    0.119    -0.194    0.032  0.013620  0.298041  0.5360134    -0.039    -0.195  
17 215 57799.00 I  0.012179 0.000018  0.298954 0.000023  I 0.5343304 0.0000048  1.6532 0.0036  I    -0.127    0.119    -0.168    0.027  0.012221  0.298880  0.5343126    -0.042    -0.192  
17 216 57800.00 I  0.010667 0.000017  0.299897 0.000023  I 0.5327040 0.0000048  1.5826 0.0031  I    -0.140    0.119    -0.143    0.027  0.010697  0.299899  0.5326996    -0.050    -0.194  
17 217 57801.00 I  0.009150 0.000017  0.300677 0.000023  I 0.5311816 0.0000039  1.4630 0.0033  I    -0.160    0.119    -0.130    0.027  0.009106  0.300640  0.5311855    -0.057    -0.197  
17 218 57802.00 I  0.008113 0.000015  0.301521 0.000018  I 0.5297993 0.0000046  1.2796 0.0030  I    -0.176    0.119    -0.123    0.019  0.008033  0.301392  0.5298001    -0.063    -0.186  
17 219 57803.00 I  0.007643 0.000014  0.302955 0.000017  I 0.5286224 0.0000046  1.0963 0.0034  I    -0.176    0.119    -0.126    0.019  0.007693  0.302853  0.5286302    -0.065    -0.171  
17 220 57804.00 I  0.007308 0.000018  0.304796 0.000013  I 0.5275772 0.0000050  1.0015 0.0038  I    -0.157    0.119    -0.141    0.024  0.007340  0.304724  0.5275682    -0.042    -0.202  
17 221 57805.00 I  0.006839 0.000015  0.306868 0.000015  I 0.5266086 0.0000060  0.9390 0.0035  I    -0.131    0.119    -0.155    0.027  0.006891  0.306822  0.5265686    -0.034    -0.204  
17 222 57806.00 I  0.006352 0.000017  0.308977 0.000019  I 0.5256857 0.0000050  0.9168 0.0039  I    -0.110    0.119    -0.152    0.024  0.006293  0.308953  0.5257061    -0.027    -0.205  
17 223 57807.00 I  0.006322 0.000018  0.311054 0.000020  I 0.5247426 0.0000049  0.9918 0.0036  I    -0.095    0.119    -0.139    0.024  0.006332  0.310953  0.5247581     0.002    -0.206  
17 224 57808.00 I  0.006449 0.000018  0.313462 0.000019  I 0.5237015 0.0000051  1.0688 0.0036  I    -0.093    0.119    -0.140    0.024  0.006515  0.313422  0.5236927     0.036    -0.207  
17 225 57809.00 I  0.006301 0.000018  0.315838 0.000019  I 0.5226050 0.0000052  1.1460 0.0035  I    -0.106    0.119    -0.161    0.024  0.006367  0.315900  0.5226260     0.025    -0.222  
17 226 57810.00 I  0.005811 0.000022  0.317655 0.000022  I 0.5213931 0.0000047  1.2724 0.0035  I    -0.127    0.119    -0.181    0.020  0.005895  0.317632  0.5214088    -0.005    -0.244  
17 227 57811.00 I  0.005067 0.000021  0.319191 0.000021  I 0.5200541 0.0000047  1.4171 0.0037  I    -0.146    0.119    -0.191    0.020  0.005044  0.319156  0.5200438    -0.033    -0.265  
17 228 57812.00 I  0.004488 0.000020  0.320840 0.000020  I 0.5185544 0.0000057  1.5753 0.0035  I    -0.159    0.119    -0.205    0.021  0.004485  0.320737  0.5185813    -0.061    -0.286  
17 3 1 57813.00 I  0.004279 0.000022  0.322743 0.000024  I 0.5169302 0.0000052  1.6534 0.0038  I    -0.160    0.119    -0.216    0.034  0.004235  0.322740  0.5169184    -0.050    -0.300  
17 3 2 57814.00 I  0.004468 0.000022  0.324560 0.000024  I 0.5152895 0.0000051  1.6059 0.0036  I    -0.159    0.119    -0.211    0.034  0.004481  0.324503  0.5152489    -0.029    -0.311  
17 3 3 57815.00 I  0.004749 0.000022  0.326423 0.000024  I 0.5137343 0.0000050  1.5106 0.0041  I    -0.162    0.119    -0.191    0.034  0.004800  0.326371  0.5137522    -0.009    -0.323  
17 3 4 57816.00 I  0.004928 0.000015  0.328357 0.000021  I 0.5122623 0.0000064  1.4332 0.0036  I    -0.167    0.073    -0.173    0.062  0.004963  0.328363  0.5123007    -0.016    -0.285  
17 3 5 57817.00 I  0.004984 0.000022  0.330113 0.000020  I 0.5108657 0.0000051  1.3623 0.0040  I    -0.171    0.040    -0.148    0.032  0.005082  0.330044  0.5108756    -0.035    -0.230  
17 3 6 57818.00 I  0.004618 0.000021  0.331877 0.000017  I 0.5095472 0.0000049  1.2630 0.0036  I    -0.178    0.040    -0.101    0.032  0.004701  0.331865  0.5095576    -0.054    -0.174  
17 3 7 57819.00 I  0.003892 0.000019  0.333545 0.000012  I 0.5083156 0.0000052  1.2361 0.0035  I    -0.200    0.119    -0.045    0.016  0.003872  0.333521  0.5082715    -0.073    -0.118  
17 3 8 57820.00 I  0.003435 0.000020  0.334983 0.000015  I 0.5070447 0.0000051  1.3002 0.0037  I    -0.239    0.119    -0.024    0.025  0.003360  0.334979  0.5070188    -0.119    -0.119  
17 3 9 57821.00 I  0.003587 0.000020  0.336287 0.000016  I 0.5057153 0.0000052  1.3642 0.0035  I    -0.280    0.119    -0.040    0.025  0.003579  0.336215  0.5057286    -0.170    -0.135  
17 310 57822.00 I  0.004056 0.000020  0.337775 0.000019  I 0.5043155 0.0000048  1.4307 0.0046  I    -0.305    0.119    -0.057    0.025  0.004076  0.337708  0.5043256    -0.221    -0.150  
17 311 57823.00 I  0.004504 0.000011  0.339536 0.000020  I 0.5028498 0.0000075  1.5096 0.0032  I    -0.308    0.119    -0.061    0.042  0.004593  0.339467  0.5028901    -0.220    -0.165  
